year,title,imdb_rating,imdb_rating_0_1,num_imdb_ratings,mpaa_rating,run_time_min,budget,domgross,intgross,budget_2013,domgross_2013,intgross_2013
2007,Rush Hour 3,6.2,0.62,129696,PG-13,91,180000000,140125968,253025968,202237827,157437618,284285677
2007,Shooter,7.2,0.72,272053,R,124,60000000,47003582,95703582,67412609,52810568,107527136
2007,Shrek the Third,6.1,0.61,229337,PG,93,160000000,322719944,807330936,179766957,362589890,907071412
2007,St. Trinian's,5.8,0.58,19245,PG-13,97,11400000,15e3,22446568,12808396,16853,25219695
2007,Stardust,7.7,0.77,223481,PG-13,127,70000000,38634938,135556675,78648044,43408033,152303819
2007,Sunshine,7.3,0.73,203491,R,107,40000000,3688560,32030610,44941739,4144258,35987783
2007,Superbad,7.6,0.76,449437,R,113,17500000,121463226,169863226,19662011,136469216,190848721
2007,Sydney White,6.3,0.63,40075,PG-13,108,16500000,11892415,13636339,18538467,13361645,15321020
2007,Teeth,5.4,0.54,36083,R,94,2000000,347578,2350641,2247087,390519,2641047
2007,The Bucket List,7.4,0.74,198041,PG-13,97,45000000,93466502,174310293,50559457,105013679,195845194
2007,The Golden Compass,6.1,0.61,156969,PG-13,113,205000000,70107728,372234864,230326414,78769081,418222056
2007,The Kite Runner,7.6,0.76,70975,PG-13,128,20000000,15800078,74180745,22470870,17752075,83345293
2007,The Man from Earth,8,0.8,143463,NOT RATED,87,200000,NA,NA,224709,NA,NA
2007,The Messengers,5.4,0.54,34962,PG-13,90,16000000,35374833,53774833,17976696,39745163,60418363
2007,The Mist,7.2,0.72,238433,R,126,13000000,25593755,54777490,14606065,28755697,61544892
2007,The Number 23,6.4,0.64,173631,R,101,32000000,35193167,77593167,35953391,39541053,87179297
2007,The Savages,7.2,0.72,33081,R,113,9000000,6623082,10642023,10111891,7441321,11956776
2007,The Signal,6.1,0.61,18857,R,103,50000,251150,406299,56177,282178,456495
2007,The Simpsons Movie,7.4,0.74,272570,PG-13,87,72500000,183135014,527071022,81456903,205760152,592187212
2007,The Visitor,7.7,0.77,38653,PG-13,104,4000000,9427026,19174817,4494174,10591674,21543741
2007,There Will Be Blood,8.1,0.8099999999999999,410602,R,158,25000000,40222514,77208711,28088587,45191743,86747344
2007,TMNT,6.3,0.63,55657,PG,87,35000000,54149098,96096018,39324022,60838866,107968055
2007,Transformers,7.1,0.71,539556,PG-13,144,151000000,319246193,708272592,169655066,358686980,795775055
2007,Tropa de Elite,8.1,0.8099999999999999,86531,R,115,6537890,8744,14319195,7345604,9824,16088238
2007,Waitress,7,0.7,39223,PG-13,108,1500000,19097550,22217183,1685315,21456928,24961971
2007,We Own the Night,6.9,0.6900000000000001,75569,R,117,28000000,28563179,55307857,31459218,32091974,62140782
2007,White Noise 2: The Light,5.7,0.5700000000000001,11708,PG-13,99,10000000,NA,8243567,11235435,NA,9262006
2006,300,7.7,0.77,646508,R,117,60000000,210614939,454161935,69347781,243427977,524918705
2006,A Scanner Darkly,7.1,0.71,94226,R,100,20000000,5501616,7405084,23115927,6358748,8558769
2006,Akeelah and the Bee,7.5,0.75,16201,PG,112,8000000,18848430,18959424,9246371,21784947,21913233
2006,Aquamarine,5.3,0.53,32903,PG,104,12000000,18597342,22978953,13869556,21494740,26558990
2006,Bandidas,5.7,0.5700000000000001,30362,PG-13,93,35000000,NA,184e5,40452872,NA,21266653
2006,Black Christmas,4.6,0.45999999999999996,21046,R,84,9000000,16235738,16235738,10402167,18765207,18765207
2006,Blood Diamond,8,0.8,428746,R,143,100000000,57377916,171377916,115579635,66317186,198077969
2006,"Bon Cop, Bad Cop",7,0.7,9572,R,116,8000000,12671300,12671300,9246371,14645442,14645442
2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,7.3,0.73,312120,R,84,18000000,128505958,261572744,20804334,148526717,302324822
2006,Bug,6.1,0.61,29240,R,102,4000000,7006708,7006708,4623185,8098328,8098328
2006,Cars,7.1,0.71,291057,G,117,70000000,244082982,461667967,80905744,282110219,533594150
2006,Casino Royale,8,0.8,502530,PG-13,144,102000000,167365e3,596365e3,117891227,193439856,689276488
2006,Children of Men,7.9,0.79,390454,R,109,76000000,35552383,69450202,87840522,41091314,80270290
2006,Clerks II,7.4,0.74,119167,R,97,5000000,24148068,25894473,5778982,27910249,29928737
2006,Crank,7,0.7,207840,R,88,12000000,27838408,43924923,13869556,32175530,50768266
2006,Das Leben Der Anderen,8.5,0.85,284467,R,137,2000000,11284657,81197047,2311593,13042765,93847250
2006,DOA: Dead or Alive,4.8,0.48,39933,PG-13,87,30000000,480314,7756224,34673890,555145,8964615
2006,El laberinto del fauno (Pan's Labyrinth),8.2,0.82,509478,R,118,16000000,37634615,87041569,18492742,43497951,100602327
2006,Eragon,5.1,0.51,112153,PG,104,100000000,75030163,249488115,115579635,86719588,288357452
2006,Fido,6.7,0.67,26035,R,93,8000000,298110,419801,9246371,344554,485204
2006,Final Destination 3,5.8,0.58,110118,R,93,25000000,54098051,112798051,28894909,62526330,130371575
2006,Flushed Away,6.6,0.6599999999999999,92029,PG,85,149000000,64665672,177665672,172213656,74740347,205345335
2006,For Your Consideration,6.3,0.63,12627,PG-13,86,12000000,5549923,5549923,13869556,6414581,6414581
2006,Friends with Money,5.8,0.58,20959,R,88,6500000,13368437,17518322,7512676,15451191,20247613
2006,Ice Age: The Meltdown,6.9,0.6900000000000001,211136,PG,91,75000000,195330621,651899282,86684726,225762418,753462808
2006,Idlewild,6.2,0.62,4753,R,121,15000000,12669914,12669914,17336945,14643840,14643840
2006,Inside Man,7.6,0.76,289564,R,129,50000000,88634237,184634237,57789817,102443127,213399577
2006,Jackass Number Two,7.1,0.71,59217,R,92,11000000,72778712,85278712,12713760,84117369,98564824
2006,Lady in the Water,5.6,0.5599999999999999,83862,PG-13,110,75000000,42285169,72785169,86684726,48873044,84124832
2006,Last Holiday,6.4,0.64,22930,PG-13,112,45000000,38399961,43343247,52010836,44382535,50095967
2006,Letters from Iwo Jima,7.9,0.79,138676,R,141,13000000,13756082,68756082,15025353,15899229,79468028
2006,Little Children,7.6,0.76,96085,R,136,14000000,5463019,14763019,16181149,6314137,17063043
2006,Little Miss Sunshine,7.8,0.78,379927,R,101,8000000,59891098,100550977,9246371,69221912,116216452
2006,London To Brighton,7,0.7,7524,R,85,825000,NA,610776,953532,NA,705933
2006,Lucky Number Slevin,7.8,0.78,275312,R,110,27000000,22495466,55495466,31206501,26000177,64141457
2006,Man of the Year,6.2,0.62,29035,PG-13,115,20000000,37442180,41342180,23115927,43275535,47783141
2006,Marie Antoinette,6.4,0.64,85628,PG-13,123,40000000,15962471,60862471,46231854,18449366,70344622
2006,Miss Potter,7,0.7,25076,PG,88,30000000,3005605,35891257,34673890,3473867,41482984
2006,Monster House,6.6,0.6599999999999999,79092,PG,91,75000000,73661010,141267370,86684726,85137126,163276310
2006,Nacho Libre,5.7,0.5700000000000001,69553,PG,92,32000000,80197993,99296462,36985483,92692547,114766488
2006,Night at the Museum,6.4,0.64,256912,PG,108,110000000,250863268,574480841,127137598,289946849,663982857
2006,Notes on a Scandal,7.4,0.74,67145,R,92,27500000,17510118,49752391,31784400,20238130,57503632
2006,Once,7.9,0.79,98398,R,85,150000,9445857,18997174,173369,10917487,21956864
2006,Open Season,6.2,0.62,70776,PG,86,85000000,85105259,189901703,98242689,98364347,219487695
2006,Paris je t'aime,7.3,0.73,65234,R,NA,13000000,4857374,4857374,15025353,5614135,5614135
2006,Perfume: The Story of a Murderer,7.5,0.75,202361,R,147,63700000,2223293,133603463,73624227,2569674,154418394
2006,Pirates of the Caribbean: Dead Man's Chest,7.3,0.73,565419,PG-13,151,225000000,423315812,1060615812,260054178,489266869,1225855881
2006,Poseidon,5.6,0.5599999999999999,86252,PG-13,98,160000000,60674817,181674817,184927415,70127732,209979090
2006,Quinceanera,7.1,0.71,3777,R,90,400000,1692693,2522787,462319,1956408,2915828
2006,Rang De Basanti,8.3,0.8300000000000001,83765,NOT RATED,157,5300000,2197694,29197694,6125721,2540087,33746588
2006,Running with Scissors,6.2,0.62,20558,R,116,12000000,686e4,8706701,13869556,7928763,10063173
2006,She's the Man,6.4,0.64,125126,PG-13,105,25000000,33889159,55279608,28894909,39168966,63891969
2006,Sherrybaby,6.6,0.6599999999999999,10630,R,96,2000000,199176,622806,2311593,230207,719837
2006,Shortbus,6.5,0.65,28728,UNRATED,101,2000000,1985292,1985292,2311593,2294593,2294593
2006,Silent Hill,6.6,0.6599999999999999,188394,R,125,50000000,46982632,99982632,57789817,54302354,115559561
2006,Slither,6.5,0.65,65291,R,95,15250000,7802450,12930343,17625894,9018043,14944843
2006,Smokin' Aces,6.7,0.67,125621,R,108,17000000,35662731,56047261,19648538,41218854,64779219
2006,Snakes on a Plane,5.6,0.5599999999999999,120086,R,105,33000000,34020814,62020814,38141279,39321133,71683430
2006,Southland Tales,5.5,0.55,33627,R,145,17000000,275380,364607,19648538,318283,421411
2006,Stick It,6.4,0.64,23671,PG-13,103,20000000,26910736,30399714,23115927,31103330,35135878
2006,Stranger Than Fiction,7.6,0.76,196441,PG-13,113,30000000,40435190,45235190,34673890,46734845,52282667
2006,Superman Returns,6.1,0.61,249264,PG-13,154,232000000,20012e4,390874e3,268144752,231297965,451770741
2006,Take the Lead,6.7,0.67,22688,PG-13,118,30000000,34742066,65390493,34673890,40154753,75578093
2006,The Ant Bully,5.9,0.5900000000000001,31906,PG,88,45000000,28142535,49610898,52010836,32527039,57340095
2006,The Break Up,5.8,0.58,108041,PG-13,106,52000000,118806699,202944203,60101410,137316349,234562168
2006,The Da Vinci Code,6.6,0.6599999999999999,343923,PG-13,149,125000000,217536138,767820459,144474543,251427474,887444081
2006,The Dead Girl,6.7,0.67,12964,R,85,3300000,19875,19875,3814128,22971,22971
2006,The Departed,8.5,0.85,958345,R,151,90000000,133311e3,290539042,104021671,154080367,335803963
2006,The Devil Wears Prada,6.8,0.6799999999999999,307360,PG-13,109,35000000,124740460,326551094,40452872,144174568,377426561
2006,The Fountain,7.3,0.73,202090,PG-13,96,35000000,10144010,15461638,40452872,11724410,17870505
2006,The Grudge 2,5,0.5,41142,PG-13,102,20000000,39143839,70743839,23115927,45242306,81765471
2006,The History Boys,6.9,0.6900000000000001,18513,R,109,3700000,2730296,13425589,4276446,3155666,15517247
2006,The Holiday,6.9,0.6900000000000001,197242,PG-13,138,85000000,6328e4,205190324,98242689,73138793,237158227
2006,The Host,7,0.7,75818,R,NA,50000000,26623701,58188384,57789817,30771576,67253922
2006,The Illusionist,7.6,0.76,315047,PG-13,110,16500000,39868642,83792062,19070640,46080031,96846559
2006,The Lake House,6.8,0.6799999999999999,120701,PG,99,40000000,52330111,114830111,46231854,60482951,132720223
2006,The Painted Veil,7.5,0.75,81447,PG-13,125,19400000,8060487,15118795,22422449,9316281,17474248
2006,The Prestige,8.5,0.85,939041,PG-13,130,40000000,53089891,107896006,46231854,61361102,124705810
2006,The Pursuit of Happyness,8,0.8,367933,PG-13,117,55000000,162586036,307325633,63568799,187916346,355205844
2006,The Queen,7.3,0.73,91164,PG-13,103,15000000,56441711,128885873,17336945,65235123,148965821
2006,The Wind That Shakes the Barley,7.5,0.75,39295,NOT RATED,127,8300000,1829142,25670174,9593110,2114116,29669493
2006,Ultraviolet,4.4,0.44000000000000006,73132,PG-13,88,30000000,18522064,20722064,34673890,21407734,23950486
2006,Volver,7.6,0.76,81732,R,121,9400000,12899867,85599867,10864486,14909619,98936014
2006,We Are Marshall,7.1,0.71,49981,PG,131,65000000,43545364,43545364,75126763,50329573,50329573
2006,When a Stranger Calls,5,0.5,37129,PG-13,87,15000000,47860214,66944472,17336945,55316660,77374176
2006,Wristcutters: A Love Story,7.4,0.74,48426,R,88,1000000,446165,460136,1155796,515676,531824
2006,X-Men: The Last Stand,6.7,0.67,414190,PG-13,104,210000000,234362462,459359555,242717233,270875277,530926095
2006,"You, Me and Dupree",5.6,0.5599999999999999,71338,PG-13,110,54000000,75802010,130402010,62413003,87611686,150718167
2006,Zoom,4.3,0.43,16074,PG,83,35000000,11989328,12506188,40452872,13857222,14454606
2006,Zwartboek,7.8,0.78,63766,R,145,22000000,4398532,27238354,25427520,5083807,31481990
2005,AEon Flux,5.5,0.55,114285,PG-13,93,55000000,25857987,47953341,65616822,30849435,57209924
2005,Assault on Precinct 13,6.3,0.63,68002,R,109,30000000,20040895,36040895,35790994,23909452,42997982
2005,Batman Begins,8.3,0.8300000000000001,1071905,PG-13,140,150000000,205343774,373298774,178954969,244981925,445357804
2005,Beauty Shop,5.5,0.55,14206,PG-13,105,25000000,36351350,38351350,29825828,43368365,45754431
2005,Bewitched,4.8,0.48,61296,PG-13,102,80000000,63313159,131159306,95442650,75534696,156477397
2005,BloodRayne,2.9,0.29,31448,R,95,25000000,2405420,3605420,29825828,2869746,4301386
2005,Boogeyman,4.1,0.41,27309,PG-13,89,20000000,46752382,67192859,23860663,55777141,80163307
2005,Boynton Beach Club,6.5,0.65,787,R,105,2900000,3127472,3127472,3459796,3731178,3731178
2005,Brick,7.4,0.74,89123,R,110,450000,2075743,4087493,536865,2476430,4876515
2005,Brokeback Mountain,7.7,0.77,276016,R,134,13900000,83043761,174097801,16583160,99073958,207704444
2005,Capote,7.4,0.74,107708,R,114,7000000,28750530,49924079,8351232,34300335,59561080
2005,Charlie and the Chocolate Factory,6.7,0.67,349351,PG,115,150000000,206459076,474459076,178954969,246312517,566045396
2005,Chinjeolhan geumjassi,7.6,0.76,58445,R,115,4500000,211667,23471871,5368649,252526,28002720
2005,Cinderella Man,8,0.8,156621,PG-13,144,88000000,61649911,108539911,104986915,73550386,129491710
2005,Coach Carter,7.3,0.73,100177,PG-13,136,45000000,67264877,76669806,53686491,80249227,91469619
2005,Constantine,6.9,0.6900000000000001,252888,R,121,75000000,75976178,230884728,89477485,90642097,275453129
2005,Conversations with Other Women,7.1,0.71,10660,R,84,450000,379418,909061,536865,452658,1084540
2005,Corpse Bride,7.4,0.74,204666,PG,77,30000000,53359111,114770654,35790994,63659187,136925192
2005,Cursed,5,0.5,27291,PG-13,97,35000000,19294901,25114901,41756160,23019456,29962909
2005,Danny the dog,7,0.7,89333,R,103,43000000,24537621,49037621,51300425,29274195,58503506
2005,Dark Water,5.6,0.5599999999999999,52849,PG-13,105,60000000,25473093,49473093,71581988,30390244,59023039
2005,Dear Wendy,6.6,0.6599999999999999,9268,UNRATED,105,8000000,23106,446438,9544265,27566,532615
2005,Domino,6,0.6,59860,R,127,50000000,10169202,22969202,59651656,12132195,27403019
2005,Doom,5.2,0.52,92246,R,105,70000000,28212337,54612337,83512319,33658253,65154327
2005,Fantastic Four,5.7,0.5700000000000001,279690,PG-13,106,87500000,154696080,330717080,104390399,184557548,394556433
2005,Flightplan,6.2,0.62,133858,PG-13,98,55000000,89706988,225706988,65616822,107023409,269275914
2005,Fun with Dick and Jane,6.1,0.61,116886,PG-13,90,140000000,11055e4,201798116,167024638,131889812,240751838
2005,"Good Night, and Good Luck.",7.5,0.75,86774,PG,93,7000000,31501218,56586901,8351232,37581997,67510048
2005,Hard Candy,7.1,0.71,138588,R,104,950000,1024640,8267066,1133381,1222429,9862884
2005,Harry Potter and the Goblet of Fire,7.7,0.77,427218,PG-13,157,150000000,290013036,896911078,178954969,345995160,1070044630
2005,Herbie Fully Loaded,4.8,0.48,38873,G,101,50000000,66010682,144110682,59651656,78752930,171928818
2005,Hide and Seek,5.9,0.5900000000000001,73748,R,101,25000000,51100486,123100486,29825828,60964573,146862958
2005,Hitch,6.6,0.6599999999999999,258965,PG-13,118,55000000,177784257,366784257,65616822,212102508,437585770
2005,Hoodwinked!,6.5,0.65,48709,PG,80,17500000,51386611,109843390,20878080,61305929,131046803
2005,Hostel,5.9,0.5900000000000001,147325,R,94,4800000,47326473,82241110,5726559,56462050,98116369
2005,Hustle & Flow,7.4,0.74,34869,R,116,2800000,22202809,23563727,3340493,26488687,28112307
2005,Ice Princess,6,0.6,21174,G,98,25000000,24381334,25732334,29825828,29087739,30699527
2005,Jarhead,7,0.7,151820,R,125,72000000,62647540,96947540,85898385,74740591,115661627
2005,Junebug,7,0.7,19800,R,106,1000000,2678010,3557954,1193033,3194955,4244757
2005,Just Like Heaven,6.7,0.67,87153,PG-13,95,58000000,48318130,100687083,69195921,57645130,120123026
2005,King Kong,7.2,0.72,340202,PG-13,187,207000000,218080025,550517357,246957858,260176695,656785445
2005,Kingdom of Heaven,7.2,0.72,232068,R,144,110000000,47398413,218853353,131233644,56547877,261099301
2005,Kiss Kiss Bang Bang,7.6,0.76,187787,R,103,15000000,4235837,13105837,17895497,5053494,15635698
2005,Lord of War,7.6,0.76,261060,R,122,42000000,24149632,62142629,50107391,28811311,74138215
2005,Madagascar,6.9,0.6900000000000001,293178,PG,86,75000000,193595521,556559566,89477485,230965870,663994001
2005,Man of the House,5.4,0.54,20649,PG-13,100,50000000,19699706,22099706,59651656,23502402,26365681
2005,Match Point,7.7,0.77,178402,R,124,15000000,23089926,87989926,17895497,27547047,104974897
2005,Me and You and Everyone We Know,7.3,0.73,32315,R,91,2000000,3885134,8425527,2386066,4635094,10051933
2005,Memoirs of a Geisha,7.4,0.74,124509,PG-13,145,85000000,57010853,161510853,101407816,68015836,192687798
2005,MirrorMask,6.9,0.6900000000000001,20921,PG,101,4000000,864959,963224,4772133,1031925,1149158
2005,Miss Congeniality 2: Armed & Fabulous,5,0.5,56042,PG-13,115,60000000,48478006,101382396,71581988,57835867,120952557
2005,Mr. & Mrs. Smith,6.5,0.65,377707,PG-13,NA,110000000,186336279,478336279,131233644,222305354,570671028
2005,Munich,7.6,0.76,185900,R,164,75000000,47379090,130279090,89477485,56524824,155427270
2005,North Country,7.3,0.73,34551,R,126,30000000,18324242,25224242,35790994,21861428,30093356
2005,Oliver Twist,6.9,0.6900000000000001,27056,PG-13,130,65000000,2070920,26670920,77547153,2470676,31819291
2005,Pride and Prejudice,7.8,0.78,208798,PG,129,28000000,38372662,120918508,33404928,45779857,144259786
2005,Proof,6.8,0.6799999999999999,38296,PG-13,100,20000000,7535331,8284331,23860663,8989900,9883481
2005,Red Eye,6.5,0.65,98671,PG-13,85,26000000,57891803,95555805,31018861,69066839,114001241
2005,Rent,7,0.7,43593,PG-13,135,40000000,29077547,31670620,47721325,34690477,37784099
2005,Robots,6.3,0.63,111278,PG,91,80000000,128200012,260700012,95442650,152946861,311023751
2005,Saw II,6.6,0.6599999999999999,200273,R,93,5000000,87025093,152925093,5965166,103823819,182444702
2005,Serenity,7.9,0.79,254564,PG-13,119,39000000,25514517,38514517,46528292,30439664,45949095
2005,Shopgirl,6.4,0.64,21812,R,106,7500000,10284523,11758418,8947748,12269777,14028182
2005,Sin City,8,0.8,689085,R,124,40000000,74103820,158753820,47721325,88408312,189398567
2005,Sisters in Law,7.5,0.75,312,NOT RATED,104,300000,33312,33312,357910,39742,39742
2005,Sky High,6.2,0.62,66258,PG,100,60000000,63939454,81627454,71581988,76281887,97384257
2005,Son of the Mask,2.2,0.22000000000000003,44358,PG,94,100000000,17018422,59918422,119303313,20303541,71484662
2005,Star Wars: Episode III - Revenge of the Sith,7.6,0.76,568487,PG-13,140,115000000,380270577,848998877,137198810,453675396,1012883787
2005,Stealth,5,0.5,47060,PG-13,121,138000000,32116746,76416746,164638572,38316342,91167710
